template,breadth,sector_flow,stock_flow,max_vol_rank,momentum,horizon,train_trades,train_mean_return,train_win_rate,validation_trades,validation_days,validation_mean_return,validation_win_rate,validation_profit_factor,validation_max_drawdown,selection_objective,pullback_rank,breakout,volume_ratio
volume_breakout,0.5,0.03,0.0,0.75,0.35,3,55,-0.00012810723859561023,0.38181818181818183,30,6,0.01387612899148172,0.5666666666666667,2.0386027774746327,-0.032209357742007616,0.01341949895359015,,-0.05,0.8
volume_breakout,0.5,-0.03,0.0,0.75,0.65,3,55,-0.00012810723859561023,0.38181818181818183,30,6,0.01387612899148172,0.5666666666666667,2.0386027774746327,-0.032209357742007616,0.01341949895359015,,-0.05,0.8
volume_breakout,0.5,-0.03,0.0,0.75,0.5,3,55,0.001861123043317602,0.4,30,6,0.01387612899148172,0.5666666666666667,2.0386027774746327,-0.032209357742007616,0.01341949895359015,,-0.05,1.1
volume_breakout,0.5,0.03,0.0,0.75,0.65,3,55,0.001861123043317602,0.4,30,6,0.01387612899148172,0.5666666666666667,2.0386027774746327,-0.032209357742007616,0.01341949895359015,,-0.05,1.1
volume_breakout,0.5,0.03,0.0,0.75,0.35,3,55,0.001861123043317602,0.4,30,6,0.01387612899148172,0.5666666666666667,2.0386027774746327,-0.032209357742007616,0.01341949895359015,,-0.05,1.1
volume_breakout,0.5,-0.03,0.0,0.75,0.65,3,55,0.001861123043317602,0.4,30,6,0.01387612899148172,0.5666666666666667,2.0386027774746327,-0.032209357742007616,0.01341949895359015,,-0.05,1.1
volume_breakout,0.5,0.03,0.0,0.75,0.5,3,55,0.001861123043317602,0.4,30,6,0.01387612899148172,0.5666666666666667,2.0386027774746327,-0.032209357742007616,0.01341949895359015,,-0.05,1.1
volume_breakout,0.5,0.03,0.0,0.75,0.65,3,55,-0.00012810723859561023,0.38181818181818183,30,6,0.01387612899148172,0.5666666666666667,2.0386027774746327,-0.032209357742007616,0.01341949895359015,,-0.05,0.8
volume_breakout,0.5,0.0,0.0,0.75,0.35,3,55,0.001861123043317602,0.4,30,6,0.01387612899148172,0.5666666666666667,2.0386027774746327,-0.032209357742007616,0.01341949895359015,,-0.05,1.1
volume_breakout,0.5,0.0,0.0,0.75,0.35,3,55,-0.00012810723859561023,0.38181818181818183,30,6,0.01387612899148172,0.5666666666666667,2.0386027774746327,-0.032209357742007616,0.01341949895359015,,-0.05,0.8
volume_breakout,0.5,-0.03,-0.03,0.75,0.35,3,55,0.001861123043317602,0.4,30,6,0.01387612899148172,0.5666666666666667,2.0386027774746327,-0.032209357742007616,0.01341949895359015,,-0.05,1.1
volume_breakout,0.5,-0.03,-0.03,0.75,0.65,3,55,0.001861123043317602,0.4,30,6,0.01387612899148172,0.5666666666666667,2.0386027774746327,-0.032209357742007616,0.01341949895359015,,-0.05,1.1
volume_breakout,0.5,-0.03,-0.03,0.75,0.35,3,55,-0.00012810723859561023,0.38181818181818183,30,6,0.01387612899148172,0.5666666666666667,2.0386027774746327,-0.032209357742007616,0.01341949895359015,,-0.05,0.8
volume_breakout,0.5,0.0,-0.03,0.75,0.5,3,55,-0.00012810723859561023,0.38181818181818183,30,6,0.01387612899148172,0.5666666666666667,2.0386027774746327,-0.032209357742007616,0.01341949895359015,,-0.05,0.8
volume_breakout,0.5,0.0,-0.03,0.75,0.5,3,55,0.001861123043317602,0.4,30,6,0.01387612899148172,0.5666666666666667,2.0386027774746327,-0.032209357742007616,0.01341949895359015,,-0.05,1.1
volume_breakout,0.5,0.0,-0.03,0.75,0.65,3,55,-0.00012810723859561023,0.38181818181818183,30,6,0.01387612899148172,0.5666666666666667,2.0386027774746327,-0.032209357742007616,0.01341949895359015,,-0.05,0.8
volume_breakout,0.5,0.03,-0.03,0.75,0.65,3,55,-0.00012810723859561023,0.38181818181818183,30,6,0.01387612899148172,0.5666666666666667,2.0386027774746327,-0.032209357742007616,0.01341949895359015,,-0.05,0.8
volume_breakout,0.5,0.03,-0.03,0.75,0.5,3,55,0.001861123043317602,0.4,30,6,0.01387612899148172,0.5666666666666667,2.0386027774746327,-0.032209357742007616,0.01341949895359015,,-0.05,1.1
volume_breakout,0.5,-0.03,0.03,0.75,0.65,3,55,-0.00012810723859561023,0.38181818181818183,30,6,0.01387612899148172,0.5666666666666667,2.0386027774746327,-0.032209357742007616,0.01341949895359015,,-0.05,0.8
volume_breakout,0.5,0.03,-0.03,0.75,0.65,3,55,0.001861123043317602,0.4,30,6,0.01387612899148172,0.5666666666666667,2.0386027774746327,-0.032209357742007616,0.01341949895359015,,-0.05,1.1
volume_breakout,0.5,0.0,-0.03,0.75,0.35,3,55,0.001861123043317602,0.4,30,6,0.01387612899148172,0.5666666666666667,2.0386027774746327,-0.032209357742007616,0.01341949895359015,,-0.05,1.1
volume_breakout,0.5,0.0,-0.03,0.75,0.35,3,55,-0.00012810723859561023,0.38181818181818183,30,6,0.01387612899148172,0.5666666666666667,2.0386027774746327,-0.032209357742007616,0.01341949895359015,,-0.05,0.8
volume_breakout,0.5,-0.03,0.03,0.75,0.65,3,55,0.001861123043317602,0.4,30,6,0.01387612899148172,0.5666666666666667,2.0386027774746327,-0.032209357742007616,0.01341949895359015,,-0.05,1.1
volume_breakout,0.5,0.0,0.03,0.75,0.5,3,55,-0.00012810723859561023,0.38181818181818183,30,6,0.01387612899148172,0.5666666666666667,2.0386027774746327,-0.032209357742007616,0.01341949895359015,,-0.05,0.8
volume_breakout,0.5,0.0,0.03,0.75,0.35,3,55,0.001861123043317602,0.4,30,6,0.01387612899148172,0.5666666666666667,2.0386027774746327,-0.032209357742007616,0.01341949895359015,,-0.05,1.1
volume_breakout,0.5,0.0,0.03,0.75,0.35,3,55,-0.00012810723859561023,0.38181818181818183,30,6,0.01387612899148172,0.5666666666666667,2.0386027774746327,-0.032209357742007616,0.01341949895359015,,-0.05,0.8
volume_breakout,0.5,0.0,0.0,0.75,0.65,3,55,0.001861123043317602,0.4,30,6,0.01387612899148172,0.5666666666666667,2.0386027774746327,-0.032209357742007616,0.01341949895359015,,-0.05,1.1
volume_breakout,0.5,0.0,-0.03,0.75,0.65,3,55,0.001861123043317602,0.4,30,6,0.01387612899148172,0.5666666666666667,2.0386027774746327,-0.032209357742007616,0.01341949895359015,,-0.05,1.1
volume_breakout,0.5,0.0,0.03,0.75,0.65,3,55,0.001861123043317602,0.4,30,6,0.01387612899148172,0.5666666666666667,2.0386027774746327,-0.032209357742007616,0.01341949895359015,,-0.05,1.1
volume_breakout,0.5,0.0,0.03,0.75,0.65,3,55,-0.00012810723859561023,0.38181818181818183,30,6,0.01387612899148172,0.5666666666666667,2.0386027774746327,-0.032209357742007616,0.01341949895359015,,-0.05,0.8
volume_breakout,0.5,0.03,-0.03,0.75,0.35,3,55,0.001861123043317602,0.4,30,6,0.01387612899148172,0.5666666666666667,2.0386027774746327,-0.032209357742007616,0.01341949895359015,,-0.05,1.1
volume_breakout,0.5,0.03,-0.03,0.75,0.5,3,55,-0.00012810723859561023,0.38181818181818183,30,6,0.01387612899148172,0.5666666666666667,2.0386027774746327,-0.032209357742007616,0.01341949895359015,,-0.05,0.8
volume_breakout,0.5,0.0,0.03,0.75,0.5,3,55,0.001861123043317602,0.4,30,6,0.01387612899148172,0.5666666666666667,2.0386027774746327,-0.032209357742007616,0.01341949895359015,,-0.05,1.1
volume_breakout,0.5,0.03,0.03,0.75,0.5,3,55,-0.00012810723859561023,0.38181818181818183,30,6,0.01387612899148172,0.5666666666666667,2.0386027774746327,-0.032209357742007616,0.01341949895359015,,-0.05,0.8
volume_breakout,0.5,0.03,0.03,0.75,0.5,3,55,0.001861123043317602,0.4,30,6,0.01387612899148172,0.5666666666666667,2.0386027774746327,-0.032209357742007616,0.01341949895359015,,-0.05,1.1
volume_breakout,0.5,0.0,0.0,0.75,0.65,3,55,-0.00012810723859561023,0.38181818181818183,30,6,0.01387612899148172,0.5666666666666667,2.0386027774746327,-0.032209357742007616,0.01341949895359015,,-0.05,0.8
volume_breakout,0.5,0.0,0.0,0.75,0.5,3,55,0.001861123043317602,0.4,30,6,0.01387612899148172,0.5666666666666667,2.0386027774746327,-0.032209357742007616,0.01341949895359015,,-0.05,1.1
volume_breakout,0.5,0.0,0.0,0.75,0.5,3,55,-0.00012810723859561023,0.38181818181818183,30,6,0.01387612899148172,0.5666666666666667,2.0386027774746327,-0.032209357742007616,0.01341949895359015,,-0.05,0.8
volume_breakout,0.5,0.03,0.03,0.75,0.65,3,55,0.001861123043317602,0.4,30,6,0.01387612899148172,0.5666666666666667,2.0386027774746327,-0.032209357742007616,0.01341949895359015,,-0.05,1.1
volume_breakout,0.5,0.03,0.03,0.75,0.65,3,55,-0.00012810723859561023,0.38181818181818183,30,6,0.01387612899148172,0.5666666666666667,2.0386027774746327,-0.032209357742007616,0.01341949895359015,,-0.05,0.8
flow_trend,0.4,0.0,-0.03,0.75,0.65,2,85,0.005030463849263022,0.5176470588235295,40,8,0.012946474062867308,0.675,2.718944910547934,-0.013600000000000056,0.01321821029050429,,,
flow_trend,0.4,-0.03,0.0,0.75,0.65,2,85,0.005030463849263022,0.5176470588235295,40,8,0.012946474062867308,0.675,2.718944910547934,-0.013600000000000056,0.01321821029050429,,,
flow_trend,0.4,-0.03,-0.03,0.75,0.65,2,85,0.005030463849263022,0.5176470588235295,40,8,0.012946474062867308,0.675,2.718944910547934,-0.013600000000000056,0.01321821029050429,,,
flow_trend,0.4,-0.03,0.03,0.75,0.65,2,85,0.005030463849263022,0.5176470588235295,40,8,0.012946474062867308,0.675,2.718944910547934,-0.013600000000000056,0.01321821029050429,,,
flow_trend,0.4,0.0,0.03,0.75,0.65,2,85,0.005030463849263022,0.5176470588235295,40,8,0.012946474062867308,0.675,2.718944910547934,-0.013600000000000056,0.01321821029050429,,,
flow_trend,0.4,0.03,-0.03,0.75,0.65,2,85,0.005057134724432398,0.5176470588235295,40,8,0.012946474062867308,0.675,2.718944910547934,-0.013600000000000056,0.01321821029050429,,,
flow_trend,0.4,0.03,0.03,0.75,0.65,2,85,0.005057134724432398,0.5176470588235295,40,8,0.012946474062867308,0.675,2.718944910547934,-0.013600000000000056,0.01321821029050429,,,
flow_trend,0.4,0.03,0.0,0.75,0.65,2,85,0.005057134724432398,0.5176470588235295,40,8,0.012946474062867308,0.675,2.718944910547934,-0.013600000000000056,0.01321821029050429,,,
flow_trend,0.4,0.0,0.0,0.75,0.65,2,85,0.005030463849263022,0.5176470588235295,40,8,0.012946474062867308,0.675,2.718944910547934,-0.013600000000000056,0.01321821029050429,,,
